tiempo,Costo,PrecioOfertaProm,NroTipoOfertas,Marca,CantOfertas,MaxDescuento%,minDescuento%,FactordeDescuentos,FlagCampana,TieneUbicacionEspecifica,UnidadesDemandas
2009-11-11,32.74,42.45,2,B,1,0.7012987009999999,0.40129870100000004,0.281430258,0,0,349.0
2009-12-11,63.29,65.9,2,B,1,0.547260274,0.35547945200000003,0.194539782,0,0,415.0
2009-11-13,26.4,21.9,1,A,1,0.47608695700000003,0.0,0.0,0,0,327.0
2009-11-14,37.3,34.9,1,B,1,0.6232142860000001,0.0,0.0,0,0,362.0
2009-11-15,44.32,67.4,2,B,1,0.546,0.35266666700000004,0.192556,0,0,379.0
2009-11-16,33.79,44.9,1,B,1,0.56125,0.0,0.0,0,0,352.0
2009-11-17,81.82,42.9,2,C,1,0.645121951,0.40121951200000006,0.258835515,0,0,440.0
2009-11-18,147.38,28.4,2,A,1,0.6122807020000001,0.384210526,0.235244691,0,0,499.0
2009-11-19,11.27,103.9,1,A,1,0.649375,0.0,0.0,0,0,242.0
2009-11-20,27.9,37.9,1,A,1,0.664912281,0.0,0.0,0,0,333.0
2009-11-21,11.3,99.9,1,A,1,0.574137931,0.0,0.0,0,0,242.0
2009-11-22,45.35,59.4,2,B,1,0.680909091,0.399090909,0.271744628,0,0,381.0
2009-11-23,86.3,24.9,1,C,0,0.31125,0.31125,0.0,1,0,446.0
2009-11-24,30.8,49.9,1,A,1,0.63974359,0.0,0.0,0,0,343.0
2009-11-25,190.41,26.9,1,B,1,0.480357143,0.0,0.0,0,0,525.0
2009-11-26,21.05,69.9,1,A,1,0.6078260870000001,0.0,0.0,0,0,305.0
2009-11-27,37.3,89.9,1,B,1,0.62,0.0,0.0,0,0,362.0
2009-11-28,140.3,28.4,2,D,1,0.625423729,0.337288136,0.210948003,0,0,494.0
2009-11-29,119.64,13.95,1,D,1,0.498214286,0.0,0.0,0,0,478.0
2009-11-30,8.0,72.0,1,A,1,0.6315789470000001,0.0,0.0,0,0,208.0
2009-01-12,60.79,37.4,2,B,1,0.56125,0.37375,0.20976718800000002,0,0,411.0
2009-02-12,43.95,39.9,1,B,1,0.6879310340000001,0.0,0.0,0,0,378.0
2009-03-12,10.68,104.9,1,A,1,0.699333333,0.0,0.0,0,0,237.0
2009-04-12,77.8,73.9,2,C,1,0.624342105,0.348026316,0.217287483,0,0,435.0
2009-05-12,73.52,36.9,1,C,1,0.636206897,0.0,0.0,0,0,430.0
2009-06-12,21.77,89.0,1,A,1,0.5,0.0,0.0,0,0,308.0
2009-07-12,58.04,15.9,1,B,1,0.548275862,0.0,0.0,0,0,406.0
2009-08-12,15.36,49.9,1,A,1,0.665333333,0.0,0.0,0,0,273.0
2009-09-12,15.7,89.9,1,A,1,0.6421428570000001,0.0,0.0,0,0,276.0
2009-10-12,46.45,39.0,2,B,2,0.655714286,0.0,0.0,0,0,384.0
2009-11-12,22.11,40.9,1,A,1,0.584285714,0.0,0.0,0,0,310.0
2009-12-12,155.3,14.9,2,A,1,0.710714286,0.353571429,0.251288265,0,0,505.0
2009-12-13,9.85,99.0,1,A,1,0.673469388,0.0,0.0,0,0,229.0
2009-12-14,25.36,51.9,1,A,1,0.64875,0.0,0.0,0,0,323.0
2009-12-15,25.2,34.9,1,A,1,0.698,0.0,0.0,0,0,323.0
2009-12-16,175.7,11.9,1,B,1,0.457692308,0.0,0.0,0,0,517.0
2009-12-17,20.9,41.9,1,A,1,0.581944444,0.0,0.0,0,0,304.0
2009-12-18,68.55,18.9,1,B,1,0.675,0.0,0.0,0,0,423.0
2009-12-19,20.9,39.9,1,A,1,0.546575342,0.0,0.0,0,0,304.0
2009-12-20,79.1,15.9,1,C,1,0.467647059,0.0,0.0,0,0,437.0
2009-12-21,51.45,20.0,2,B,2,0.6361111110000001,0.0,0.0,0,0,394.0
2009-12-22,14.6,41.9,1,A,1,0.710169492,0.0,0.0,0,0,268.0
2009-12-23,59.9,34.0,2,B,2,0.7,0.0,0.0,0,0,409.0
2009-12-24,70.57,37.4,2,B,1,0.575641026,0.38333333299999994,0.220662393,0,0,426.0
2009-12-25,46.2,90.0,2,B,1,0.658791209,0.329395604,0.217002928,0,0,383.0
2009-12-26,49.25,15.9,1,B,1,0.548275862,0.0,0.0,0,0,390.0
2009-12-27,5.83,112.0,1,A,1,0.736842105,0.0,0.0,0,0,176.0
2009-12-28,50.8,84.9,1,B,1,0.490751445,0.0,0.0,0,0,393.0
2009-12-29,11.36,129.0,1,A,1,0.678947368,0.0,0.0,0,0,243.0
2009-12-30,123.75,28.9,1,D,1,0.498275862,0.0,0.0,0,0,482.0
2009-12-31,32.5,14.9,1,B,1,0.5321428570000001,0.0,0.0,0,0,348.0
2010-01-01,33.6,94.9,1,B,1,0.65,0.0,0.0,0,0,351.0
2010-02-01,7.42,102.0,1,A,1,0.671052632,0.0,0.0,0,0,200.0
2010-03-01,115.53,13.95,1,D,1,0.498214286,0.0,0.0,0,0,475.0
2010-04-01,19.47,51.0,1,A,1,0.5,0.0,0.0,0,0,297.0
2010-05-01,18.95,41.9,1,A,1,0.644615385,0.0,0.0,0,0,294.0
2010-06-01,11.36,114.0,1,A,2,0.655172414,0.0,0.0,0,0,243.0
2010-07-01,42.33,36.9,1,B,1,0.647368421,0.0,0.0,0,0,375.0
2010-08-01,15.0,49.9,1,A,1,0.7128571429999999,0.0,0.0,0,0,271.0
2010-09-01,31.06,37.9,1,A,1,0.642372881,0.0,0.0,0,0,344.0
2010-10-01,42.9,94.9,1,B,1,0.542285714,0.0,0.0,0,0,376.0
2010-11-01,118.01,36.9,1,D,1,0.46708860799999996,0.0,0.0,0,0,477.0
2010-12-01,122.7,28.9,1,D,1,0.489830508,0.0,0.0,0,0,481.0
2010-01-13,59.67,32.4,2,B,1,0.643548387,0.40161290299999997,0.25845733600000004,0,0,409.0
2010-01-14,69.14,25.9,1,B,1,0.49807692299999995,0.0,0.0,0,0,424.0
2010-01-15,37.42,38.0,2,B,2,0.5541666670000001,0.0,0.0,0,0,362.0
2010-01-16,23.98,74.9,1,A,1,0.6513043479999999,0.0,0.0,0,0,318.0
2010-01-17,95.48,13.95,1,C,1,0.498214286,0.0,0.0,0,0,456.0
2010-01-18,32.9,36.9,1,B,1,0.709615385,0.0,0.0,0,0,349.0
2010-01-19,114.83,37.9,2,D,1,0.651388889,0.40138888899999997,0.261460262,0,0,474.0
2010-01-20,76.9,34.9,1,C,1,0.498571429,0.0,0.0,0,0,434.0
2010-01-21,80.7,30.4,2,C,1,0.6879310340000001,0.36034482799999995,0.24789239,0,0,439.0
2010-01-22,30.08,51.9,1,A,1,0.656962025,0.0,0.0,0,0,340.0
2010-01-23,102.92,16.9,1,D,1,0.482857143,0.0,0.0,0,0,463.0
2010-01-24,32.85,25.9,1,B,1,0.6475,0.0,0.0,0,0,349.0
2010-01-25,22.2,55.9,1,A,1,0.499107143,0.0,0.0,0,0,310.0
2010-01-26,19.3,39.9,1,A,1,0.6762711859999999,0.0,0.0,0,0,296.0
2010-01-27,10.49,139.9,1,A,1,0.804022989,0.0,0.0,0,0,235.0
2010-01-28,5.74,124.0,1,A,1,0.696629213,0.0,0.0,0,0,175.0
2010-01-29,34.12,46.9,1,B,1,0.651388889,0.0,0.0,0,0,353.0
2010-01-30,8.25,139.9,1,A,1,0.768681319,0.0,0.0,0,0,211.0
2010-01-31,20.49,49.9,1,A,1,0.62375,0.0,0.0,0,0,302.0
2010-01-02,5.92,110.0,1,A,1,0.696202532,0.0,0.0,0,0,178.0
2010-02-02,8.25,107.0,1,A,1,0.703947368,0.0,0.0,0,0,211.0
2010-03-02,78.06,34.9,1,C,1,0.447435897,0.0,0.0,0,0,436.0
2010-04-02,30.2,99.9,1,A,1,0.6889655170000001,0.0,0.0,0,0,341.0
2010-05-02,72.2,14.9,1,C,1,0.5137931029999999,0.0,0.0,0,0,428.0
2010-06-02,7.94,119.0,1,A,1,0.7,0.0,0.0,0,0,207.0
2010-07-02,39.22,42.9,1,B,1,0.55,0.0,0.0,0,0,367.0
2010-08-02,37.9,79.9,1,B,1,0.551034483,0.0,0.0,0,0,364.0
2010-09-02,78.5,27.9,1,C,1,0.498214286,0.0,0.0,0,0,436.0
2010-10-02,33.0,89.9,1,B,1,0.5166666670000001,0.0,0.0,0,0,350.0
2010-11-02,16.2,84.9,1,A,1,0.6792,0.0,0.0,0,0,279.0
2010-12-02,64.16,41.9,2,B,1,0.64875,0.39875,0.258689063,0,0,416.0
2010-02-13,13.6,41.9,1,A,1,0.644615385,0.0,0.0,0,0,261.0
2010-02-14,24.29,85.0,1,A,1,0.5,0.0,0.0,0,0,319.0
2010-02-15,40.46,22.9,1,B,1,0.49782608700000003,0.0,0.0,0,0,370.0
2010-02-16,56.77,36.9,1,B,1,0.473076923,0.0,0.0,0,0,404.0
2010-02-17,118.5,26.9,2,D,1,0.6232142860000001,0.3375,0.210334821,0,0,477.0
2010-02-18,33.63,32.9,1,B,1,0.632692308,0.0,0.0,0,0,352.0
2010-02-19,8.89,134.0,1,A,1,0.752808989,0.0,0.0,0,0,218.0
2010-02-20,133.23,16.4,2,D,1,0.568571429,0.368571429,0.20955918399999998,0,0,489.0
2010-02-21,161.1,24.9,1,A,1,0.38307692299999996,0.0,0.0,0,0,508.0
2010-02-22,7.7,109.9,1,A,1,0.7230263159999999,0.0,0.0,0,0,204.0
2010-02-23,91.77,29.9,2,C,1,0.647368421,0.401754386,0.260083102,0,0,452.0
2010-02-24,20.71,42.9,1,A,1,0.53625,0.0,0.0,0,0,303.0
2010-02-25,19.16,99.9,1,A,1,0.644516129,0.0,0.0,0,0,295.0
2010-02-26,43.77,29.9,1,B,1,0.575,0.0,0.0,0,0,378.0
2010-02-27,20.5,44.9,1,A,1,0.598666667,0.0,0.0,0,0,302.0
2010-02-28,10.86,22.9,1,A,1,0.6361111110000001,0.0,0.0,0,0,239.0
2010-01-03,184.1,29.9,1,B,1,0.37375,0.0,0.0,0,0,522.0
2010-02-03,31.69,22.9,1,B,1,0.49782608700000003,0.0,0.0,0,0,346.0
2010-03-03,20.27,22.9,1,A,1,0.6361111110000001,0.0,0.0,0,0,301.0
2010-04-03,96.23,59.0,2,C,1,0.680909091,0.386090909,0.26289281,0,0,457.0
2010-05-03,18.65,46.9,1,A,1,0.651388889,0.0,0.0,0,0,293.0
2010-06-03,17.5,44.9,1,A,1,0.6414285710000001,0.0,0.0,0,0,286.0
2010-07-03,116.77,27.4,2,D,1,0.6122807020000001,0.34912280700000003,0.21376115699999998,0,0,476.0
2010-08-03,9.43,119.0,1,A,1,0.7,0.0,0.0,0,0,224.0
2010-09-03,105.64,27.4,2,D,1,0.5875,0.39107142899999997,0.229754464,0,0,466.0
2010-10-03,9.27,90.0,1,A,1,0.642857143,0.0,0.0,0,0,223.0
2010-11-03,35.74,75.9,2,B,1,0.647586207,0.399310345,0.258587872,0,0,358.0
2010-12-03,42.21,34.9,1,B,1,0.581666667,0.0,0.0,0,0,374.0
2010-03-13,103.27,77.0,2,D,1,0.65,0.409246575,0.266010274,0,0,464.0
2010-03-14,39.0,39.9,1,B,1,0.546575342,0.0,0.0,0,0,366.0
2010-03-15,69.6,16.9,1,B,1,0.625925926,0.0,0.0,0,0,424.0
2010-03-16,35.36,35.9,1,B,1,0.512857143,0.0,0.0,0,0,357.0
2010-03-17,120.26,39.9,1,D,1,0.486585366,0.0,0.0,0,0,479.0
2010-03-18,79.81,28.4,2,C,1,0.646296296,0.40555555600000004,0.262109053,0,0,438.0
2010-03-19,9.3,109.9,1,A,1,0.6244318179999999,0.0,0.0,0,0,223.0
2010-03-20,20.83,46.9,1,A,1,0.651388889,0.0,0.0,0,0,304.0
2010-03-21,117.55,32.4,2,D,1,0.57,0.355714286,0.202757143,0,0,477.0
2010-03-22,61.9,24.9,1,B,1,0.488235294,0.0,0.0,0,0,413.0
2010-03-23,113.08,16.0,2,D,2,0.639285714,0.0,0.0,0,0,473.0
2010-03-24,48.04,65.9,2,B,1,0.547260274,0.35547945200000003,0.194539782,0,0,387.0
2010-03-25,51.36,42.0,2,B,2,0.665333333,0.0,0.0,0,0,394.0
2010-03-26,14.11,125.0,1,A,1,0.702247191,0.0,0.0,0,0,265.0
2010-03-27,93.26,39.9,1,C,1,0.49875,0.0,0.0,0,0,454.0
2010-03-28,8.2,114.9,1,A,1,0.7365384620000001,0.0,0.0,0,0,211.0
2010-03-29,13.34,93.9,1,A,1,0.647586207,0.0,0.0,0,0,259.0
2010-03-30,43.7,29.9,1,B,1,0.524561404,0.0,0.0,0,0,378.0
2010-03-31,18.97,53.9,1,A,1,0.64939759,0.0,0.0,0,0,294.0
2010-01-04,141.98,26.4,2,A,1,0.5875,0.355357143,0.208772321,0,0,496.0
2010-02-04,21.7,62.9,1,A,1,0.546956522,0.0,0.0,0,0,308.0
2010-03-04,10.9,119.9,1,A,1,0.68908046,0.0,0.0,0,0,239.0
2010-04-04,26.06,99.9,1,A,1,0.6659999999999999,0.0,0.0,0,0,326.0
2010-05-04,12.65,52.9,1,A,1,0.645121951,0.0,0.0,0,0,254.0
2010-06-04,58.46,14.9,1,B,1,0.5137931029999999,0.0,0.0,0,0,407.0
2010-07-04,46.13,34.9,1,B,1,0.6122807020000001,0.0,0.0,0,0,383.0
2010-08-04,91.16,44.9,2,C,1,0.669512195,0.425609756,0.284950922,0,0,451.0
2010-09-04,23.9,99.9,1,A,1,0.6889655170000001,0.0,0.0,0,0,317.0
2010-10-04,37.2,56.9,1,B,1,0.494782609,0.0,0.0,0,0,362.0
2010-11-04,29.93,74.9,1,A,1,0.680909091,0.0,0.0,0,0,340.0
2010-12-04,84.15,28.4,2,C,1,0.608474576,0.354237288,0.21554438399999998,0,0,443.0
2010-04-13,21.31,51.9,1,A,1,0.656962025,0.0,0.0,0,0,306.0
2010-04-14,38.0,24.9,1,B,1,0.5413043479999999,0.0,0.0,0,0,364.0
2010-04-15,23.0,21.9,1,A,1,0.48666666700000005,0.0,0.0,0,0,314.0
2010-04-16,98.73,28.4,2,C,1,0.591525424,0.37118644100000003,0.21956621699999998,0,0,459.0
2010-04-17,48.07,34.9,1,B,1,0.6122807020000001,0.0,0.0,0,0,387.0
2010-04-18,127.99,34.9,1,D,0,0.425609756,0.425609756,0.0,1,0,485.0
2010-04-19,63.3,39.9,1,B,1,0.505063291,0.0,0.0,0,0,415.0
2010-04-20,23.49,38.9,1,A,1,0.648333333,0.0,0.0,0,0,316.0
2010-04-21,13.3,99.9,1,A,1,0.675,0.0,0.0,0,0,259.0
2010-04-22,129.09,36.9,1,D,1,0.46125,0.0,0.0,0,0,486.0
2010-04-23,140.05,22.9,1,D,1,0.49782608700000003,0.0,0.0,0,0,494.0
2010-04-24,11.14,49.9,1,A,1,0.665333333,0.0,0.0,0,0,241.0
2010-04-25,132.36,28.9,1,D,1,0.498275862,0.0,0.0,0,0,489.0
2010-04-26,15.62,41.9,1,A,1,0.644615385,0.0,0.0,0,0,275.0
2010-04-27,62.8,36.9,1,B,1,0.49200000000000005,0.0,0.0,0,0,414.0
2010-04-28,47.28,43.4,2,B,1,0.64939759,0.39638554200000004,0.257411816,0,0,386.0
2010-04-29,106.95,16.0,2,D,2,0.639285714,0.0,0.0,0,0,467.0
2010-04-30,72.69,70.9,2,C,1,0.62,0.357931034,0.22191724100000002,0,0,429.0
2010-01-05,15.65,29.9,1,A,1,0.636170213,0.0,0.0,0,0,275.0
2010-02-05,109.5,51.4,2,D,1,0.564347826,0.32956521699999997,0.185989414,0,0,470.0
2010-03-05,103.64,70.9,2,D,1,0.62,0.357931034,0.22191724100000002,0,0,464.0
2010-04-05,27.2,89.0,1,A,1,0.5,0.0,0.0,0,0,330.0
2010-05-05,189.8,29.9,1,B,1,0.378481013,0.0,0.0,0,0,525.0
2010-06-05,62.08,36.9,1,B,1,0.647368421,0.0,0.0,0,0,413.0
2010-07-05,26.44,19.9,1,A,1,0.432608696,0.0,0.0,0,0,327.0
2010-09-05,63.75,33.9,2,B,1,0.644615385,0.39846153799999995,0.256854438,0,0,415.0
2010-10-05,12.45,125.0,1,A,1,0.657894737,0.0,0.0,0,0,252.0
2010-11-05,146.63,12.9,1,A,1,0.477777778,0.0,0.0,0,0,499.0
2010-12-05,31.4,89.0,1,A,1,0.5,0.0,0.0,0,0,345.0
2010-05-13,12.4,129.9,1,A,1,0.7422857140000001,0.0,0.0,0,0,252.0
2010-05-14,41.35,41.9,1,B,1,0.6546875,0.0,0.0,0,0,372.0
2010-05-15,23.69,79.9,1,A,1,0.551034483,0.0,0.0,0,0,316.0
2010-05-16,34.0,16.9,1,B,1,0.582758621,0.0,0.0,0,0,353.0
2010-05-17,89.6,32.4,2,C,1,0.57,0.355714286,0.202757143,0,0,450.0
2010-05-18,71.13,84.45,2,C,2,0.6987179490000001,0.383974359,0.26828977600000004,0,1,426.0
2010-05-19,50.42,41.9,1,B,1,0.558666667,0.0,0.0,0,0,392.0
2010-05-20,30.1,62.9,1,A,1,0.6621052629999999,0.0,0.0,0,0,340.0
2010-05-21,7.14,119.0,1,A,1,0.643243243,0.0,0.0,0,0,197.0
2010-05-22,80.55,36.43,2,C,2,0.66,0.0,0.0,0,0,439.0
2010-05-23,36.0,19.9,1,B,1,0.737037037,0.0,0.0,0,0,358.0
2010-05-24,17.66,41.9,1,A,1,0.698333333,0.0,0.0,0,0,287.0
2010-05-25,21.14,82.9,1,A,1,0.552666667,0.0,0.0,0,0,305.0
2010-05-26,32.2,41.9,1,B,1,0.5985714289999999,0.0,0.0,0,0,347.0
2010-05-27,19.82,99.0,1,A,1,0.568965517,0.0,0.0,0,0,299.0
2010-05-28,51.78,38.45,2,B,1,0.7,0.398571429,0.27899999999999997,0,0,395.0
2010-05-29,36.25,15.9,1,B,1,0.548275862,0.0,0.0,0,0,359.0
2010-05-30,17.8,89.9,1,A,1,0.591447368,0.0,0.0,0,0,288.0
2010-05-31,136.35,36.0,2,D,1,0.612,0.34600000000000003,0.211752,0,0,492.0
2010-01-06,18.3,49.9,1,A,1,0.63974359,0.0,0.0,0,0,291.0
2010-02-06,172.92,35.4,2,A,1,0.55,0.35769230799999996,0.19673076899999997,0,0,515.0
2010-03-06,20.88,52.0,1,A,1,0.509803922,0.0,0.0,0,0,304.0
2010-04-06,26.9,34.9,1,A,1,0.6122807020000001,0.0,0.0,0,0,329.0
2010-05-06,59.7,39.4,2,B,2,0.706153846,0.0,0.0,0,0,409.0
2010-06-06,63.02,49.9,1,B,1,0.63164557,0.0,0.0,0,0,414.0
2010-07-06,187.8,29.9,1,B,1,0.37375,0.0,0.0,0,0,524.0
2010-08-06,16.61,39.9,1,A,1,0.665,0.0,0.0,0,0,281.0
2010-09-06,175.0,35.9,1,B,1,0.43780487799999995,0.0,0.0,0,0,516.0
2010-10-06,87.1,45.0,2,C,2,0.68625,0.0,0.0,0,0,447.0
2010-11-06,31.6,89.9,1,A,1,0.522674419,0.0,0.0,0,0,345.0
2010-12-06,13.42,25.9,1,A,1,0.563043478,0.0,0.0,0,0,260.0
2010-06-13,69.4,35.4,2,B,1,0.53625,0.34875,0.187017188,0,0,424.0
2010-06-14,48.93,39.9,1,B,1,0.57,0.0,0.0,0,0,389.0
2010-06-15,6.16,119.0,1,A,1,0.683908046,0.0,0.0,0,0,182.0
2010-06-16,128.3,12.4,2,D,1,0.5137931029999999,0.34137931,0.175398335,0,0,485.0
2010-06-17,30.03,46.9,1,A,1,0.67,0.0,0.0,0,0,340.0
2010-06-18,18.65,44.9,1,A,1,0.615068493,0.0,0.0,0,0,293.0
2010-06-19,21.7,36.5,1,A,1,0.5,0.0,0.0,0,0,308.0
2010-06-20,33.03,52.0,1,B,1,0.509803922,0.0,0.0,0,0,350.0
2010-06-21,96.96,16.9,1,C,1,0.46944444399999996,0.0,0.0,0,0,457.0
2010-06-22,24.27,37.9,1,A,1,0.642372881,0.0,0.0,0,0,319.0
2010-06-23,74.87,18.4,2,C,1,0.6361111110000001,0.386111111,0.245609568,0,0,432.0
2010-06-24,16.46,51.9,1,A,1,0.64875,0.0,0.0,0,0,280.0
2010-06-25,35.4,87.0,2,B,1,0.631318681,0.329395604,0.207953599,0,0,357.0
2010-06-26,22.8,79.9,1,A,1,0.551034483,0.0,0.0,0,0,313.0
2010-06-27,56.86,16.95,1,B,1,0.513636364,0.0,0.0,0,0,404.0
2010-06-28,28.83,77.9,1,A,1,0.649166667,0.0,0.0,0,0,336.0
2010-06-29,55.69,41.9,2,B,1,0.656962025,0.403797468,0.26527960300000003,0,0,402.0
2010-06-30,14.53,124.0,1,A,1,0.708571429,0.0,0.0,0,0,268.0
2010-01-07,31.48,32.9,1,A,1,0.5875,0.0,0.0,0,0,345.0
2010-02-07,25.3,32.9,1,A,1,0.632692308,0.0,0.0,0,0,323.0
2010-03-07,37.66,41.9,1,B,1,0.558666667,0.0,0.0,0,0,363.0
2010-04-07,192.88,27.9,2,B,1,0.565,0.365,0.206225,0,0,526.0
2010-05-07,42.17,59.9,1,B,1,0.688505747,0.0,0.0,0,0,374.0
2010-06-07,61.15,21.9,2,B,1,0.584782609,0.367391304,0.214844045,0,0,411.0
2010-07-07,24.5,44.9,1,A,1,0.615068493,0.0,0.0,0,0,320.0
2010-08-07,40.7,46.9,1,B,1,0.601282051,0.0,0.0,0,0,371.0
2010-09-07,8.89,64.0,1,A,0,0.561403509,0.0,0.0,0,0,218.0
2010-10-07,23.49,49.9,1,A,1,0.63164557,0.0,0.0,0,0,316.0
2010-11-07,43.09,57.5,1,B,1,0.5,0.0,0.0,0,0,376.0
2010-12-07,18.57,25.9,1,A,1,0.563043478,0.0,0.0,0,0,292.0
2010-07-13,23.2,44.9,1,A,1,0.6414285710000001,0.0,0.0,0,0,314.0
2010-07-14,67.78,32.9,1,B,1,0.548333333,0.0,0.0,0,0,422.0
2010-07-15,52.7,14.45,1,B,1,0.498275862,0.0,0.0,0,0,396.0
2010-07-16,22.87,31.9,1,A,1,0.6645833329999999,0.0,0.0,0,0,313.0
2010-07-17,45.3,29.9,1,B,1,0.515517241,0.0,0.0,0,0,381.0
2010-07-18,36.39,69.9,1,B,1,0.6078260870000001,0.0,0.0,0,0,359.0
2010-07-19,30.89,34.9,1,A,1,0.5539682539999999,0.0,0.0,0,0,343.0
2010-07-20,15.23,68.0,2,A,2,0.6745614040000001,0.0,0.0,0,0,272.0
2010-07-21,44.75,15.9,1,B,1,0.548275862,0.0,0.0,0,0,380.0
2010-07-22,34.26,19.9,1,B,1,0.432608696,0.0,0.0,0,0,353.0
2010-07-23,19.7,44.9,1,A,1,0.6414285710000001,0.0,0.0,0,0,298.0
2010-07-24,15.39,89.9,1,A,1,0.541566265,0.0,0.0,0,0,273.0
2010-07-25,80.94,36.9,1,C,1,0.45,0.0,0.0,0,0,439.0
2010-07-26,124.1,12.9,2,D,1,0.588888889,0.36666666700000006,0.21592592600000002,0,0,482.0
2010-07-27,41.9,39.9,1,B,1,0.6762711859999999,0.0,0.0,0,0,374.0
2010-07-28,90.3,12.4,2,C,1,0.5321428570000001,0.353571429,0.18815051,0,0,450.0
2010-07-29,78.8,69.9,2,C,1,0.62,0.344137931,0.213365517,0,0,437.0
2010-07-30,10.0,129.0,1,A,1,0.678947368,0.0,0.0,0,0,230.0
2010-07-31,29.33,38.9,1,A,1,0.5557142860000001,0.0,0.0,0,0,338.0
2010-01-08,141.4,13.4,2,D,1,0.6035714289999999,0.353571429,0.213405612,0,0,495.0
2010-02-08,25.28,35.9,1,A,1,0.608474576,0.0,0.0,0,0,323.0
2010-03-08,74.6,15.9,1,C,1,0.588888889,0.0,0.0,0,0,431.0
2010-04-08,24.96,46.9,1,A,1,0.651388889,0.0,0.0,0,0,322.0
2010-05-08,77.5,16.0,2,C,1,0.585294118,0.336764706,0.19710640100000001,0,0,435.0
2010-06-08,33.97,22.9,1,B,1,0.6361111110000001,0.0,0.0,0,0,353.0
2010-07-08,15.91,94.9,1,A,1,0.65,0.0,0.0,0,0,277.0
2010-08-08,57.39,36.9,1,B,1,0.647368421,0.0,0.0,0,0,405.0
2010-09-08,115.99,13.95,1,D,1,0.498214286,0.0,0.0,0,0,475.0
2010-10-08,142.83,27.4,2,A,1,0.6122807020000001,0.34912280700000003,0.21376115699999998,0,0,496.0
2010-11-08,18.92,25.9,1,A,1,0.563043478,0.0,0.0,0,0,294.0
2010-12-08,23.64,44.9,1,A,1,0.623611111,0.0,0.0,0,0,316.0
2010-08-13,209.45,36.0,2,C,1,0.598666667,0.348133333,0.208415822,0,0,534.0
2010-08-14,12.12,99.0,1,A,1,0.707142857,0.0,0.0,0,0,250.0
2010-08-15,117.64,13.9,1,D,1,0.49642857100000004,0.0,0.0,0,0,477.0
2010-08-16,43.5,49.9,1,B,1,0.594047619,0.0,0.0,0,0,377.0
2010-08-17,20.5,72.9,1,A,1,0.5832,0.0,0.0,0,0,302.0
2010-08-18,109.0,39.9,2,D,1,0.665333333,0.39866666700000003,0.265246222,0,0,469.0
2010-08-19,29.83,39.9,1,A,1,0.613846154,0.0,0.0,0,0,340.0
2010-08-20,38.04,32.9,1,B,1,0.5875,0.0,0.0,0,0,364.0
2010-08-21,26.8,39.9,1,A,1,0.49875,0.0,0.0,0,0,329.0
2010-08-22,22.34,25.9,1,A,1,0.6475,0.0,0.0,0,0,311.0
2010-08-23,24.1,74.9,1,A,1,0.535,0.0,0.0,0,0,318.0
2010-08-24,129.3,24.9,1,D,1,0.38307692299999996,0.0,0.0,0,0,486.0
2010-08-25,23.92,21.9,1,A,1,0.663636364,0.0,0.0,0,0,317.0
2010-08-26,113.82,32.4,2,D,1,0.665,0.415,0.275975,0,0,473.0
2010-08-28,110.73,54.0,2,D,1,0.58173913,0.360434783,0.209679017,0,0,471.0
2010-08-29,139.28,24.9,2,D,1,0.575,0.382692308,0.22004807699999998,0,0,494.0
2010-08-30,39.0,15.9,1,B,1,0.548275862,0.0,0.0,0,0,366.0
2010-08-31,71.4,21.9,1,C,1,0.47608695700000003,0.0,0.0,0,0,427.0
2010-01-09,80.76,43.0,2,C,2,0.665333333,0.0,0.0,0,0,439.0
2010-02-09,36.81,39.9,2,B,1,0.62375,0.37375,0.233126563,0,0,361.0
2010-03-09,31.21,79.9,1,A,1,0.6947826090000001,0.0,0.0,0,0,344.0
2010-04-09,27.89,22.0,1,A,1,0.548125,0.0,0.0,0,0,333.0
2010-05-09,44.9,69.0,1,B,1,0.492857143,0.0,0.0,0,0,380.0
2010-06-09,7.75,124.0,1,A,1,0.696629213,0.0,0.0,0,0,205.0
2010-07-09,86.0,26.4,2,C,1,0.5672413789999999,0.343103448,0.19462247300000002,0,0,445.0
2010-08-09,36.6,33.9,1,B,1,0.594736842,0.0,0.0,0,0,360.0
2010-09-09,19.42,52.9,1,A,1,0.678205128,0.0,0.0,0,0,297.0
2010-10-09,31.75,36.9,1,B,1,0.647368421,0.0,0.0,0,0,346.0
2010-11-09,7.87,119.0,1,A,1,0.683908046,0.0,0.0,0,0,206.0
2010-12-09,78.99,34.0,3,C,2,0.715,0.365,0.260975,0,0,437.0
2010-09-13,105.61,27.9,1,D,1,0.48947368399999996,0.0,0.0,0,0,466.0
2010-09-14,75.52,32.9,1,C,1,0.506153846,0.0,0.0,0,0,432.0
2010-09-15,23.3,85.9,1,A,1,0.613571429,0.0,0.0,0,0,315.0
2010-09-16,8.66,119.0,1,A,1,0.683908046,0.0,0.0,0,0,216.0
2010-09-17,22.78,79.9,1,A,1,0.547260274,0.0,0.0,0,0,313.0
2010-09-18,50.3,14.45,1,B,1,0.498275862,0.0,0.0,0,0,392.0
2010-09-19,30.53,89.45,2,A,1,0.640449438,0.36460674200000004,0.233512183,0,0,342.0
2010-09-20,35.72,51.9,1,B,1,0.665384615,0.0,0.0,0,0,358.0
