User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1003967,P00252542,F,18-25,2,A,1,0,8,,,3940
1003967,P00251442,F,18-25,2,A,1,0,5,,,5267
1003967,P00044142,F,18-25,2,A,1,0,8,16,,4023
1003967,P00046442,F,18-25,2,A,1,0,8,,,6157
1003967,P00328142,F,18-25,2,A,1,0,8,16,,6152
1003968,P00198742,M,26-35,2,C,1,0,1,2,11,15524
1003968,P00028042,M,26-35,2,C,1,0,1,16,,7853
1003968,P00148542,M,26-35,2,C,1,0,1,16,17,11996
1003970,P00046142,F,26-35,2,C,2,1,1,16,,11861
1003970,P00034442,F,26-35,2,C,2,1,1,14,16,19086
1003970,P00073842,F,26-35,2,C,2,1,1,15,17,11847
1003970,P00324442,F,26-35,2,C,2,1,11,13,16,7473
1003970,P00136742,F,26-35,2,C,2,1,1,14,16,12062
1003970,P00129342,F,26-35,2,C,2,1,1,5,15,4293
1003970,P00019142,F,26-35,2,C,2,1,11,15,,3184
1003970,P00002542,F,26-35,2,C,2,1,8,14,,2286
1003970,P00117742,F,26-35,2,C,2,1,8,,,3972
1003970,P00299442,F,26-35,2,C,2,1,3,4,,10879
1003971,P00293242,F,18-25,4,B,0,0,8,16,,9807
1003971,P00145742,F,18-25,4,B,0,0,1,2,,11856
1003971,P00102642,F,18-25,4,B,0,0,4,8,9,2120
1003971,P00209842,F,18-25,4,B,0,0,5,8,,7055
1003971,P00021142,F,18-25,4,B,0,0,5,,,6884
1003971,P00085442,F,18-25,4,B,0,0,12,14,,1088
1003971,P00002542,F,18-25,4,B,0,0,8,14,,6109
1003971,P00243942,F,18-25,4,B,0,0,1,2,15,11799
1003971,P00149142,F,18-25,4,B,0,0,11,,,1514
1003971,P00208042,F,18-25,4,B,0,0,8,,,8065
1003971,P00180342,F,18-25,4,B,0,0,11,,,1524
1003971,P00057442,F,18-25,4,B,0,0,5,14,16,7008
1003973,P00260142,M,26-35,7,A,1,1,5,14,,1906
1003973,P00265242,M,26-35,7,A,1,1,5,8,,8881
1003973,P00362442,M,26-35,7,A,1,1,5,,,6890
1003973,P00149342,M,26-35,7,A,1,1,13,16,,557
1003974,P00216342,M,36-45,0,C,1,1,3,4,5,10984
1003974,P00359042,M,36-45,0,C,1,1,2,8,14,9786
1003974,P00310142,M,36-45,0,C,1,1,5,15,,8581
1003974,P00148642,M,36-45,0,C,1,1,6,10,13,20551
1003974,P00000842,M,36-45,0,C,1,1,2,4,,9731
1003974,P00285642,M,36-45,0,C,1,1,2,5,15,13027
1003975,P00184942,F,26-35,5,B,1,0,1,8,17,18974
1003975,P00114942,F,26-35,5,B,1,0,1,15,16,19267
1003975,P00248342,F,26-35,5,B,1,0,8,13,,9763
1003975,P00282642,F,26-35,5,B,1,0,5,,,7181
1003976,P00200842,F,26-35,0,B,4+,0,8,,,4055
1003976,P00251442,F,26-35,0,B,4+,0,5,,,6909
1003976,P00238442,F,26-35,0,B,4+,0,6,,,19964
1003976,P00278442,F,26-35,0,B,4+,0,11,,,3205
1003976,P00220342,F,26-35,0,B,4+,0,5,,,5372
1003976,P00214542,F,26-35,0,B,4+,0,8,,,4072
1003976,P00101942,F,26-35,0,B,4+,0,8,17,,9854
1003976,P00319342,F,26-35,0,B,4+,0,5,8,,8731
1003976,P00303742,F,26-35,0,B,4+,0,8,,,10020
1003976,P00313542,F,26-35,0,B,4+,0,5,8,,5304
1003976,P00115542,F,26-35,0,B,4+,0,8,,,7823
1003976,P00212142,F,26-35,0,B,4+,0,8,,,8137
1003976,P00109842,F,26-35,0,B,4+,0,8,,,7801
1003976,P00212942,F,26-35,0,B,4+,0,5,,,7162
1003977,P00101742,M,36-45,14,C,4+,1,12,14,,342
1003978,P00327342,M,36-45,13,C,2,1,16,,,20405
1003978,P00271042,M,36-45,13,C,2,1,6,16,,20533
1003978,P00215242,M,36-45,13,C,2,1,1,2,8,15458
1003978,P00117542,M,36-45,13,C,2,1,18,,,3817
1003978,P00112442,M,36-45,13,C,2,1,6,8,,19978
1003979,P00190942,F,51-55,9,C,1,1,3,4,,13293
1003979,P00211142,F,51-55,9,C,1,1,5,,,5227
1003980,P00075442,M,26-35,4,C,2,0,5,11,,7173
1003980,P00286642,M,26-35,4,C,2,0,11,14,,4634
1003981,P00326842,F,46-50,0,C,3,1,5,8,,5332
1003981,P00085042,F,46-50,0,C,3,1,5,6,,8806
1003981,P00200642,F,46-50,0,C,3,1,10,16,,13953
1003981,P00115942,F,46-50,0,C,3,1,8,17,,8081
1003981,P00088242,F,46-50,0,C,3,1,6,10,13,16300
1003981,P00201442,F,46-50,0,C,3,1,1,6,8,12059
1003981,P00088442,F,46-50,0,C,3,1,8,,,5841
1003982,P00112142,M,55+,13,C,2,0,1,2,14,15171
1003982,P00070042,M,55+,13,C,2,0,1,2,16,12013
1003982,P00150542,M,55+,13,C,2,0,5,,,7114
1003983,P00105142,M,26-35,0,B,1,0,1,2,15,15605
1003983,P00086242,M,26-35,0,B,1,0,10,,,19257
1003983,P00134742,M,26-35,0,B,1,0,5,14,,5327
1003983,P00298742,M,26-35,0,B,1,0,14,,,10935
1003983,P00274342,M,26-35,0,B,1,0,2,8,14,6665
1003984,P00034742,M,26-35,7,C,1,1,5,14,17,8596
1003984,P00113342,M,26-35,7,C,1,1,1,8,17,19430
1003985,P00114042,M,46-50,16,C,1,1,5,14,,8570
1003985,P00042142,M,46-50,16,C,1,1,1,2,6,7762
1003985,P00014542,M,46-50,16,C,1,1,8,,,8130
1003985,P00248742,M,46-50,16,C,1,1,5,,,5171
1003985,P00238942,M,46-50,16,C,1,1,8,14,,5915
1003985,P00044442,M,46-50,16,C,1,1,1,16,,15515
1003985,P00004942,M,46-50,16,C,1,1,8,14,,8140
1003985,P00248042,M,46-50,16,C,1,1,8,,,5953
1003985,P00030142,M,46-50,16,C,1,1,8,,,8067
1003985,P00025742,M,46-50,16,C,1,1,8,,,9994
1003985,P00027542,M,46-50,16,C,1,1,8,,,6187
1003985,P00021342,M,46-50,16,C,1,1,5,8,,5170
1003985,P00256942,M,46-50,16,C,1,1,8,,,6042
1003986,P00050142,M,26-35,7,C,2,1,5,,,5301
1003986,P00192842,M,26-35,7,C,2,1,5,14,,6974
1003986,P00170442,M,26-35,7,C,2,1,5,,,6919
1003988,P00286642,F,26-35,14,B,4+,0,11,14,,4566
1003988,P00237642,F,26-35,14,B,4+,0,5,14,,5219
1003988,P00197542,F,26-35,14,B,4+,0,5,,,3439
1003988,P00022542,F,26-35,14,B,4+,0,5,,,8669
1003988,P00171642,F,26-35,14,B,4+,0,5,8,14,7057
1003988,P00177842,F,26-35,14,B,4+,0,8,,,9717
1003988,P00105642,F,26-35,14,B,4+,0,8,,,9833
1003988,P00205142,F,26-35,14,B,4+,0,8,,,9937
1003988,P00196642,F,26-35,14,B,4+,0,8,14,,5851
1003989,P00028842,M,51-55,12,A,0,1,6,8,,20460
1003989,P00160342,M,51-55,12,A,0,1,8,,,8050
1003989,P00321942,M,51-55,12,A,0,1,5,,,5338
1003989,P00115542,M,51-55,12,A,0,1,8,,,9721
1003989,P00120042,M,51-55,12,A,0,1,1,2,,15295
1003989,P00057942,M,51-55,12,A,0,1,1,2,6,15175
1003989,P00145042,M,51-55,12,A,0,1,1,2,5,19034
1003989,P00139942,M,51-55,12,A,0,1,5,,,1852
1003989,P00004542,M,51-55,12,A,0,1,5,8,,5226
1003990,P00324442,M,26-35,16,B,1,0,11,13,16,6164
1003990,P00116742,M,26-35,16,B,1,0,11,,,7414
1003990,P00006942,M,26-35,16,B,1,0,1,5,6,15422
1003992,P00182742,M,26-35,4,B,1,0,1,2,14,15433
1003992,P00157642,M,26-35,4,B,1,0,1,14,16,15826
1003992,P00070042,M,26-35,4,B,1,0,1,2,16,15630
1003992,P00127242,M,26-35,4,B,1,0,1,16,,19498
1003992,P00105042,M,26-35,4,B,1,0,5,9,,5465
1003992,P00102142,M,26-35,4,B,1,0,13,16,,772
1003992,P00345642,M,26-35,4,B,1,0,1,15,16,15826
1003992,P00289842,M,26-35,4,B,1,0,1,16,,15332
1003992,P00146942,M,26-35,4,B,1,0,1,,,15274
1003992,P0096442,M,26-35,4,B,1,0,4,5,12,2769
1003992,P00191142,M,26-35,4,B,1,0,4,15,,2756
1003992,P00086342,M,26-35,4,B,1,0,8,,,7790
1003992,P00033042,M,26-35,4,B,1,0,5,14,,7077
1003992,P0097842,M,26-35,4,B,1,0,5,,,7071
1003992,P00249142,M,26-35,4,B,1,0,5,,,6995
1003992,P00153842,M,26-35,4,B,1,0,8,14,16,7843
1003993,P00319342,M,26-35,0,B,2,0,5,8,,3430
1003993,P00118742,M,26-35,0,B,2,0,5,11,,3607
1003993,P00254342,M,26-35,0,B,2,0,5,11,,2053
1003993,P00216342,M,26-35,0,B,2,0,3,4,5,7933
1003993,P00268342,M,26-35,0,B,2,0,5,,,6928
1003993,P00182342,M,26-35,0,B,2,0,1,5,6,15247
1003993,P00138442,M,26-35,0,B,2,0,1,2,16,11579
1003993,P00210542,M,26-35,0,B,2,0,5,,,1741
1003993,P00064242,M,26-35,0,B,2,0,5,,,6915
1003993,P00147942,M,26-35,0,B,2,0,1,16,,11594
1003993,P00190842,M,26-35,0,B,2,0,2,5,12,6409
1003993,P00190242,M,26-35,0,B,2,0,4,5,,695
1003993,P00283942,M,26-35,0,B,2,0,5,,,7158
1003993,P00179742,M,26-35,0,B,2,0,11,,,4633
1003993,P00359642,M,26-35,0,B,2,0,11,,,6068
1003993,P00111742,M,26-35,0,B,2,0,15,,,13242
1003994,P00100942,M,51-55,7,B,2,1,5,,,7046
1003994,P00121342,M,51-55,7,B,2,1,1,5,18,18955
1003994,P00052842,M,51-55,7,B,2,1,10,15,,18865
1003994,P00117842,M,51-55,7,B,2,1,5,13,16,8675
1003994,P00343042,M,51-55,7,B,2,1,5,18,,8680
1003994,P00271142,M,51-55,7,B,2,1,5,,,7032
1003995,P00237542,M,36-45,17,C,3,1,1,15,16,19488
1003995,P00186642,M,36-45,17,C,3,1,2,4,15,12980
1003995,P00034042,M,36-45,17,C,3,1,1,2,16,15344
1003995,P00142942,M,36-45,17,C,3,1,1,2,16,15816
1003995,P00028042,M,36-45,17,C,3,1,1,16,,7928
1003995,P00173842,M,36-45,17,C,3,1,1,2,15,8221
1003996,P00270942,M,18-25,14,C,1,0,1,2,15,15660
1003997,P00352142,M,36-45,17,B,1,1,1,6,16,15642
1003997,P00341342,M,36-45,17,B,1,1,1,8,17,19639
1003997,P00031842,M,36-45,17,B,1,1,1,5,12,11907
1003997,P00329542,M,36-45,17,B,1,1,1,15,16,15670
1003997,P00278042,M,36-45,17,B,1,1,1,,,19050
1003997,P00132642,M,36-45,17,B,1,1,1,,,12063
1003997,P00142942,M,36-45,17,B,1,1,1,2,16,15533
1003997,P00261842,M,36-45,17,B,1,1,2,14,,16345
1003997,P00158442,M,36-45,17,B,1,1,5,,,6865
1003997,P00212942,M,36-45,17,B,1,1,5,,,3475
1003997,P00047242,M,36-45,17,B,1,1,1,5,,15224
1003997,P00184842,M,36-45,17,B,1,1,5,6,,3593
1003997,P00258942,M,36-45,17,B,1,1,5,11,,3444
1003997,P00170842,M,36-45,17,B,1,1,2,5,,3539
1003997,P00156542,M,36-45,17,B,1,1,4,5,,753
1003997,P00125942,M,36-45,17,B,1,1,1,2,15,15604
1003998,P00244742,M,46-50,0,C,4+,1,11,,,7418
1003998,P00254242,M,46-50,0,C,4+,1,5,11,12,1856
1003998,P00180842,M,46-50,0,C,4+,1,11,,,3103
1003998,P00150842,M,46-50,0,C,4+,1,11,13,16,6106
1003998,P00192742,M,46-50,0,C,4+,1,11,16,,6011
1003998,P00181342,M,46-50,0,C,4+,1,11,,,2989
1003998,P00342342,M,46-50,0,C,4+,1,11,15,16,1669
1003998,P00226042,M,46-50,0,C,4+,1,11,,,1534
1003998,P00233242,M,46-50,0,C,4+,1,15,,,8301
1003998,P00345842,M,46-50,0,C,4+,1,2,8,14,9861
1003998,P00183242,M,46-50,0,C,4+,1,5,15,,1761
1003998,P00192542,M,46-50,0,C,4+,1,1,2,9,4071
1003999,P00249542,M,36-45,17,B,4+,0,1,5,15,15741
1003999,P00295842,M,36-45,17,B,4+,0,5,8,,7072
1003999,P00274242,M,36-45,17,B,4+,0,1,,,15648
1003999,P00070042,M,36-45,17,B,4+,0,1,2,16,15476
1003999,P00293842,M,36-45,17,B,4+,0,1,2,9,12093
1003999,P00118442,M,36-45,17,B,4+,0,1,2,,15321
1003999,P00142942,M,36-45,17,B,4+,0,1,2,16,15561
1003999,P00192542,M,36-45,17,B,4+,0,1,2,9,7775
1003999,P00037542,M,36-45,17,B,4+,0,1,,,12003
1003999,P00220142,M,36-45,17,B,4+,0,1,15,,11803
1003999,P00346942,M,36-45,17,B,4+,0,1,5,,11401
1003999,P00359742,M,36-45,17,B,4+,0,1,5,,11573
1003999,P00352542,M,36-45,17,B,4+,0,1,17,,3999
1003999,P00327542,M,36-45,17,B,4+,0,5,,,5162
1003999,P00137242,M,36-45,17,B,4+,0,5,,,6984
1003999,P00344942,M,36-45,17,B,4+,0,5,,,5405
1003999,P00129842,M,36-45,17,B,4+,0,6,8,15,12268
1003999,P00163442,M,36-45,17,B,4+,0,6,8,13,20010
1003999,P00348842,M,36-45,17,B,4+,0,1,6,,11811
1003999,P00293742,M,36-45,17,B,4+,0,8,,,5861
1003999,P00266042,M,36-45,17,B,4+,0,8,,,6194
1003999,P00193842,M,36-45,17,B,4+,0,11,16,,6010
1003999,P00245042,M,36-45,17,B,4+,0,11,,,3121
1003999,P00258542,M,36-45,17,B,4+,0,11,,,4653
1003999,P00179142,M,36-45,17,B,4+,0,11,,,4497
1003999,P00226442,M,36-45,17,B,4+,0,11,15,,3165
1003999,P00135542,M,36-45,17,B,4+,0,13,,,195
1004000,P00193842,M,36-45,7,B,3,0,11,16,,4444
1004000,P00148642,M,36-45,7,B,3,0,6,10,13,16604
1004000,P00320742,M,36-45,7,B,3,0,1,4,9,8169
1004001,P00116842,F,26-35,1,B,1,1,2,5,8,16379
1004001,P00253242,F,26-35,1,B,1,1,5,,,8729
1004001,P00211042,F,26-35,1,B,1,1,5,,,8608
1004001,P00315542,F,26-35,1,B,1,1,5,,,7002
1004001,P00102042,F,26-35,1,B,1,1,5,,,6947
1004001,P00325942,F,26-35,1,B,1,1,5,,,5390
1004001,P00179042,F,26-35,1,B,1,1,11,,,1565
1004001,P00322742,F,26-35,1,B,1,1,8,11,,5859
1004001,P00298742,F,26-35,1,B,1,1,14,,,14737
1004001,P00313242,F,26-35,1,B,1,1,8,,,9999
1004001,P00216742,F,26-35,1,B,1,1,5,,,8730
1004001,P00220342,F,26-35,1,B,1,1,5,,,1978
1004001,P00080042,F,26-35,1,B,1,1,5,14,,8898
1004001,P00248142,F,26-35,1,B,1,1,5,,,5331
1004001,P00289342,F,26-35,1,B,1,1,5,8,14,3748
1004001,P0009842,F,26-35,1,B,1,1,8,16,,5887
1004001,P00289242,F,26-35,1,B,1,1,1,8,,18996
1004002,P00090942,M,46-50,16,C,0,1,1,2,14,19587
1004003,P00089042,M,55+,13,C,4+,1,13,,,758
1004004,P00334242,M,51-55,0,C,1,1,1,8,,4274
1004004,P00044442,M,51-55,0,C,1,1,1,16,,15745
1004004,P00289242,M,51-55,0,C,1,1,1,8,,11380
1004004,P00030842,M,51-55,0,C,1,1,1,2,15,19269
1004004,P00142942,M,51-55,0,C,1,1,1,2,16,7623
1004005,P00205842,M,36-45,7,C,3,0,5,,,5295
1004005,P00296042,M,36-45,7,C,3,0,8,13,16,7886
1004005,P00117442,M,36-45,7,C,3,0,5,14,,8771
1004005,P00319542,M,36-45,7,C,3,0,8,14,,7869
1004005,P00113342,M,36-45,7,C,3,0,1,8,17,11473
1004005,P00221542,M,36-45,7,C,3,0,5,15,,5462
1004005,P00190142,M,36-45,7,C,3,0,3,4,5,10885
1004005,P00297842,M,36-45,7,C,3,0,1,,,19376
1004005,P00365242,M,36-45,7,C,3,0,5,8,,5284
1004005,P00366942,M,36-45,7,C,3,0,8,,,7949
1004005,P00354342,M,36-45,7,C,3,0,5,11,,5378
1004005,P00111242,M,36-45,7,C,3,0,1,18,,15828
1004005,P00351442,M,36-45,7,C,3,0,8,,,8121
1004006,P00261142,M,0-17,7,C,3,0,1,17,,15552
1004006,P00052842,M,0-17,7,C,3,0,10,15,,23075
1004006,P00183342,M,0-17,7,C,3,0,5,15,18,5202
1004006,P00187442,M,0-17,7,C,3,0,2,4,5,10128
1004006,P00066542,M,0-17,7,C,3,0,1,15,16,15814
1004006,P00313342,M,0-17,7,C,3,0,5,,,5248
1004006,P00034742,M,0-17,7,C,3,0,5,14,17,5139
1004007,P00350442,M,36-45,12,A,1,1,2,3,15,13226
1004007,P00127642,M,36-45,12,A,1,1,1,2,15,15810
1004007,P00240242,M,36-45,12,A,1,1,1,15,16,4466
1004007,P00168342,M,36-45,12,A,1,1,11,15,,1517
1004007,P00113242,M,36-45,12,A,1,1,1,6,8,15191
1004007,P00051642,M,36-45,12,A,1,1,8,,,8129
1004007,P00254142,M,36-45,12,A,1,1,8,,,8108
1004007,P00295442,M,36-45,12,A,1,1,8,,,7972
1004007,P00302942,M,36-45,12,A,1,1,8,,,4060
1004007,P00335242,M,36-45,12,A,1,1,5,8,,5286
1004007,P00208042,M,36-45,12,A,1,1,8,,,5851
1004007,P00117442,M,36-45,12,A,1,1,5,14,,8646
1004007,P00356742,M,36-45,12,A,1,1,5,,,5304
1004007,P00045542,M,36-45,12,A,1,1,5,14,,5273
1004007,P00217742,M,36-45,12,A,1,1,5,14,,5278
1004007,P00128042,M,36-45,12,A,1,1,1,5,18,7673
1004007,P00059742,M,36-45,12,A,1,1,1,11,15,4261
1004007,P00304142,M,36-45,12,A,1,1,5,11,,3539
1004007,P00363742,M,36-45,12,A,1,1,5,,,5427
1004007,P00370242,M,36-45,12,A,1,1,5,,,5287
1004008,P00327842,M,18-25,1,B,2,1,8,16,,7773
1004009,P00017242,M,18-25,7,C,4+,0,11,,,1509
1004009,P00037342,M,18-25,7,C,4+,0,8,11,,6158
1004009,P00181542,M,18-25,7,C,4+,0,11,16,,7553
1004009,P00359342,M,18-25,7,C,4+,0,11,,,4530
1004009,P00258342,M,18-25,7,C,4+,0,11,,,3150
1004009,P00217642,M,18-25,7,C,4+,0,1,2,11,3993
1004009,P00112442,M,18-25,7,C,4+,0,6,8,,20515
1004009,P00150142,M,18-25,7,C,4+,0,8,,,4261
1004009,P00313242,M,18-25,7,C,4+,0,8,,,7886
1004009,P00285742,M,18-25,7,C,4+,0,8,,,7780
1004009,P00001642,M,18-25,7,C,4+,0,8,16,,9749
1004009,P00021942,M,18-25,7,C,4+,0,8,16,,3965
1004009,P00174542,M,18-25,7,C,4+,0,11,15,,1544
1004009,P00232542,M,18-25,7,C,4+,0,11,,,3201
1004011,P00286642,M,26-35,17,B,4+,0,11,14,,5994
1004012,P00350442,M,18-25,4,C,0,0,2,3,15,16370
1004013,P00110742,M,26-35,1,C,4+,1,1,2,8,19377
1004013,P00277442,M,26-35,1,C,4+,1,1,6,15,11725
1004013,P00146742,M,26-35,1,C,4+,1,1,13,14,15164
1004013,P00303442,M,26-35,1,C,4+,1,1,8,14,11936
1004013,P00085942,M,26-35,1,C,4+,1,2,4,8,9672
1004013,P00265242,M,26-35,1,C,4+,1,5,8,,7026
1004013,P00047842,M,26-35,1,C,4+,1,8,,,5850
1004013,P00279442,M,26-35,1,C,4+,1,16,,,8446
1004013,P00192042,M,26-35,1,C,4+,1,5,9,14,5289
1004014,P00150842,M,26-35,0,C,2,1,11,13,16,1732
1004014,P00021742,M,26-35,0,C,2,1,5,,,8667
1004014,P00042842,M,26-35,0,C,2,1,5,,,6889
1004014,P00321942,M,26-35,0,C,2,1,5,,,6875
1004014,P00037142,M,26-35,0,C,2,1,1,2,5,15217
1004014,P00129342,M,26-35,0,C,2,1,1,5,15,15238
1004014,P00173942,M,26-35,0,C,2,1,1,5,6,19338
1004014,P00008742,M,26-35,0,C,2,1,5,,,8699
1004014,P00134042,M,26-35,0,C,2,1,5,17,,6998
1004014,P00147242,M,26-35,0,C,2,1,5,,,5240
1004014,P00327942,M,26-35,0,C,2,1,5,,,5280
1004014,P00339942,M,26-35,0,C,2,1,1,,,15512
1004014,P00182242,M,26-35,0,C,2,1,1,5,6,15797
1004014,P00112142,M,26-35,0,C,2,1,1,2,14,19433
1004014,P00249642,M,26-35,0,C,2,1,3,5,,7992
1004014,P00196942,M,26-35,0,C,2,1,5,11,,7161
1004015,P00120342,F,46-50,3,B,2,1,5,17,,7109
1004015,P00114442,F,46-50,3,B,2,1,5,6,,8898
1004015,P00113142,F,46-50,3,B,2,1,1,5,12,11817
1004015,P00266042,F,46-50,3,B,2,1,8,,,6084
1004015,P00216042,F,46-50,3,B,2,1,5,8,,5274
1004015,P00114842,F,46-50,3,B,2,1,5,,,7100
1004016,P00112542,M,51-55,0,B,1,0,1,11,15,8319
1004016,P00233542,M,51-55,0,B,1,0,1,15,,19057
1004016,P00015542,M,51-55,0,B,1,0,1,2,13,3826
1004016,P00336542,M,51-55,0,B,1,0,12,,,1072
1004016,P00331642,M,51-55,0,B,1,0,12,,,712
1004016,P00101742,M,51-55,0,B,1,0,12,14,,720
1004016,P00343442,M,51-55,0,B,1,0,12,,,1079
1004016,P00109542,M,51-55,0,B,1,0,8,14,17,1943
1004016,P00237542,M,51-55,0,B,1,0,1,15,16,15313
1004016,P0097242,M,51-55,0,B,1,0,1,16,,19396
1004016,P00332242,M,51-55,0,B,1,0,1,16,,11471
1004016,P00074442,M,51-55,0,B,1,0,1,16,,15593
1004016,P00130642,M,51-55,0,B,1,0,11,16,,4639
1004016,P00195042,M,51-55,0,B,1,0,6,8,14,4577
1004016,P00133742,M,51-55,0,B,1,0,5,14,,5209
1004016,P00085342,M,51-55,0,B,1,0,10,13,,10012
1004016,P00258042,M,51-55,0,B,1,0,11,,,3149
1004016,P00202242,M,51-55,0,B,1,0,10,16,,14445
1004016,P00089942,M,51-55,0,B,1,0,8,,,5984
1004016,P00175942,M,51-55,0,B,1,0,8,,,6115
1004016,P0097742,M,51-55,0,B,1,0,8,,,9783
1004016,P00176342,M,51-55,0,B,1,0,8,,,5872
1004016,P00295442,M,51-55,0,B,1,0,8,,,4079
1004016,P00120242,M,51-55,0,B,1,0,8,,,8045
1004016,P00131042,M,51-55,0,B,1,0,8,,,5907
1004016,P00288942,M,51-55,0,B,1,0,1,2,5,7816
1004016,P00329742,M,51-55,0,B,1,0,6,16,,8308
1004016,P00195342,M,51-55,0,B,1,0,2,5,,10034
1004016,P00105942,M,51-55,0,B,1,0,5,,,5298
1004016,P00195742,M,51-55,0,B,1,0,3,4,,10892
1004016,P00113342,M,51-55,0,B,1,0,1,8,17,15417
1004016,P00221942,M,51-55,0,B,1,0,1,8,,4368
1004016,P00222042,M,51-55,0,B,1,0,1,8,,4003
1004016,P00355142,M,51-55,0,B,1,0,1,15,,12055
1004017,P00278642,M,26-35,14,C,3,0,5,,,8757
1004018,P00346142,F,46-50,20,C,2,1,1,15,,15486
1004018,P00278242,F,46-50,20,C,2,1,1,,,11826
1004018,P00359242,F,46-50,20,C,2,1,1,5,17,19698
1004018,P00215242,F,46-50,20,C,2,1,1,2,8,11728
1004018,P00028442,F,46-50,20,C,2,1,1,8,16,15849
1004018,P00140042,F,46-50,20,C,2,1,1,16,,11579
1004019,P00110542,M,36-45,17,C,1,1,8,,,9710
1004020,P00125942,M,26-35,6,C,1,1,1,2,15,15313
1004020,P00036842,M,26-35,6,C,1,1,1,14,16,7756
1004020,P00129342,M,26-35,6,C,1,1,1,5,15,11670
1004021,P00235942,M,51-55,20,B,1,1,11,15,16,5915
1004021,P00221542,M,51-55,20,B,1,1,5,15,,7146
1004021,P00184242,M,51-55,20,B,1,1,9,15,,9593
1004021,P00032042,M,51-55,20,B,1,1,1,2,15,11734
1004021,P00049942,M,51-55,20,B,1,1,11,15,,5980
1004021,P00191342,M,51-55,20,B,1,1,2,4,9,3648
1004021,P00252242,M,51-55,20,B,1,1,6,10,,20583
1004021,P00111242,M,51-55,20,B,1,1,1,18,,11766
1004021,P00274042,M,51-55,20,B,1,1,1,,,19544
1004021,P00233542,M,51-55,20,B,1,1,1,15,,19018
1004021,P00140042,M,51-55,20,B,1,1,1,16,,15512
1004021,P00073842,M,51-55,20,B,1,1,1,15,17,18992
1004021,P00352442,M,51-55,20,B,1,1,1,17,,15759
1004021,P00190942,M,51-55,20,B,1,1,3,4,,10900
1004021,P00190142,M,51-55,20,B,1,1,3,4,5,11050
1004021,P00152742,M,51-55,20,B,1,1,5,,,7095
1004021,P00329442,M,51-55,20,B,1,1,5,8,,7173
1004021,P00205842,M,51-55,20,B,1,1,5,,,7177
1004021,P00321942,M,51-55,20,B,1,1,5,,,7120
1004021,P00304042,M,51-55,20,B,1,1,5,,,3581
1004021,P00335242,M,51-55,20,B,1,1,5,8,,8800
1004021,P00329242,M,51-55,20,B,1,1,5,14,,5146
1004021,P00266842,M,51-55,20,B,1,1,5,,,5393
1004021,P00315842,M,51-55,20,B,1,1,5,,,6977
1004021,P00259042,M,51-55,20,B,1,1,5,,,5406
1004022,P00256742,M,36-45,14,B,1,1,8,,,4003
1004022,P00274942,M,36-45,14,B,1,1,8,,,7764
1004022,P00251242,M,36-45,14,B,1,1,5,11,,7075
1004022,P00046742,M,36-45,14,B,1,1,1,2,15,15394
1004022,P00065042,M,36-45,14,B,1,1,5,15,,1935
1004022,P00345842,M,36-45,14,B,1,1,2,8,14,13011
1004022,P00345742,M,36-45,14,B,1,1,1,2,15,11511
1004022,P00341942,M,36-45,14,B,1,1,11,15,16,1600
1004022,P00082342,M,36-45,14,B,1,1,15,16,,4383
1004022,P00071242,M,36-45,14,B,1,1,1,15,16,11670
1004022,P00049142,M,36-45,14,B,1,1,1,15,,8180
1004022,P00258442,M,36-45,14,B,1,1,5,,,3582
1004022,P00288042,M,36-45,14,B,1,1,8,,,7880
1004022,P00126142,M,36-45,14,B,1,1,8,16,,5985
1004022,P00111942,M,36-45,14,B,1,1,8,17,,3920
1004022,P00204242,M,36-45,14,B,1,1,6,8,,12203
1004022,P00221442,M,36-45,14,B,1,1,1,2,5,15841
1004023,P00209742,F,36-45,9,C,1,1,1,11,15,11826
1004023,P00324442,F,36-45,9,C,1,1,11,13,16,1765
1004023,P00346142,F,36-45,9,C,1,1,1,15,,8274
1004023,P00145042,F,36-45,9,C,1,1,1,2,5,19269
1004023,P00113142,F,36-45,9,C,1,1,1,5,12,7623
1004023,P00189842,F,36-45,9,C,1,1,3,4,5,11055
1004024,P00193442,M,26-35,5,B,3,1,8,,,6038
1004024,P00301542,M,26-35,5,B,3,1,16,,,4256
1004024,P00039442,M,26-35,5,B,3,1,11,16,,2977
1004024,P00178042,M,26-35,5,B,3,1,8,14,,5867
1004024,P00224842,M,26-35,5,B,3,1,8,,,4057
1004024,P00002342,M,26-35,5,B,3,1,16,,,4610
1004024,P00123642,M,26-35,5,B,3,1,11,16,,3123
1004024,P00274342,M,26-35,5,B,3,1,2,8,14,3771
1004024,P00010342,M,26-35,5,B,3,1,8,14,,3975
1004024,P00173742,M,26-35,5,B,3,1,1,5,8,7708
1004025,P00370642,F,55+,6,C,2,1,8,16,,7856
1004026,P00229742,M,26-35,7,C,2,0,1,16,,11427
1004026,P00139542,M,26-35,7,C,2,0,5,,,1849
1004026,P00184942,M,26-35,7,C,2,0,1,8,17,15517
1004026,P00170642,M,26-35,7,C,2,0,5,8,,6923
1004026,P0095842,M,26-35,7,C,2,0,3,4,12,8404
1004026,P00048742,M,26-35,7,C,2,0,5,,,5465
